,p_spot,p_place_type,datetime,b_number,trip,p_uid,p_bikes,p_lat,b_bike_type,p_name,p_number,p_lng,p_bike
4640,True,0,25/01/2019 00:00,53328,first,7314581,5,51.4936954,14,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4641,True,0,25/01/2019 23:59,53328,last,7314581,5,51.4936954,14,FH-Dortmund Emil-Figge-Straï¿½ï¿½,7375,7.420395613,False
4642,True,0,25/01/2019 00:00,52488,first,6260062,4,51.49172148,4,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4643,True,0,25/01/2019 16:12,52488,start,6260062,1,51.49172148,4,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4644,True,0,25/01/2019 16:30,52488,end,50386,5,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4645,True,0,25/01/2019 23:59,52488,last,50386,5,51.50899431,4,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4646,True,0,25/01/2019 00:02,53641,first,118419,3,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4647,True,0,25/01/2019 23:59,53641,last,118419,3,51.50067523,14,Kuithanstr.,7355,7.440834045,False
4648,True,0,25/01/2019 00:00,52548,first,113562,3,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
4649,True,0,25/01/2019 23:59,52548,last,113562,2,51.4883713,14,Hï¿½ï¿½ï¿½ï¿½ï,7352,7.49909699,False
4650,True,0,25/01/2019 00:00,53119,first,113571,2,51.50329323,4,Vinckeplatz,7360,7.455822229,False
4651,True,0,25/01/2019 05:30,53119,start,113571,3,51.50329323,4,Vinckeplatz,7360,7.455822229,False
4652,True,0,25/01/2019 09:22,53119,end,113572,4,51.48932661,4,Otto-Hahn-Str.,7361,7.405723929,False
4653,True,0,25/01/2019 23:59,53119,last,113572,3,51.48932661,4,Otto-Hahn-Str.,7361,7.405723929,False
4654,True,0,25/01/2019 04:33,53668,first,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4655,True,0,25/01/2019 23:59,53668,last,195049,5,51.51283563,14,Am Kaiserbrunnen,7342,7.482258081,False
4656,True,0,25/01/2019 07:53,53750,first,50388,3,51.50824498,14,Stadthaus,7324,7.468782663,False
4657,True,0,25/01/2019 14:04,53750,last,50388,3,51.50824498,14,Stadthaus,7324,7.468782663,False
4658,True,0,25/01/2019 00:00,52241,first,50385,2,51.50745701,5,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4659,True,0,25/01/2019 01:30,52241,start,50385,3,51.50745701,5,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4660,True,0,25/01/2019 01:43,52241,end,113570,5,51.50898285,5,Dortmund West/S-Bahnhof,7359,7.44051218,False
4661,True,0,25/01/2019 14:17,52241,start,113570,2,51.50898285,5,Dortmund West/S-Bahnhof,7359,7.44051218,False
4662,True,0,25/01/2019 14:26,52241,end,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4663,True,0,25/01/2019 23:59,52241,last,50370,5,51.51715543,5,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4664,True,0,25/01/2019 00:00,10797,first,113555,3,51.49123383,0,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
4665,True,0,25/01/2019 23:59,10797,last,113555,3,51.49123383,0,Phoenix See / Hï¿½ï¿½ï¿½ï¿,7346,7.503458261,False
4666,True,0,25/01/2019 00:00,53613,first,50377,2,51.51283524,14,Wiï¿½ï¿½,7313,7.465227936,False
4667,True,0,25/01/2019 23:59,53613,last,50377,2,51.51283524,14,Wiï¿½ï¿½,7313,7.465227936,False
4668,True,0,25/01/2019 00:00,51174,first,113561,3,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4669,True,0,25/01/2019 23:59,51174,last,113561,4,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4670,True,0,25/01/2019 00:00,52420,first,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4671,True,0,25/01/2019 11:45,52420,last,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4672,True,0,25/01/2019 08:56,53120,first,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4673,True,0,25/01/2019 08:59,53120,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4674,True,0,25/01/2019 09:54,53120,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4675,True,0,25/01/2019 11:57,53120,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4676,True,0,25/01/2019 23:28,53120,end,113567,3,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
4677,True,0,25/01/2019 23:59,53120,last,113567,3,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
4678,True,0,25/01/2019 11:24,5755,first,50382,4,51.51306932,4,Unionstr.,7318,7.448886037,False
4679,True,0,25/01/2019 11:51,5755,start,50382,3,51.51306932,4,Unionstr.,7318,7.448886037,False
4680,True,0,25/01/2019 11:58,5755,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4681,True,0,25/01/2019 12:22,5755,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4682,True,0,25/01/2019 18:43,5755,end,113567,1,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
4683,True,0,25/01/2019 23:59,5755,last,113567,3,51.50955712,4,Ritterhausstr.,7358,7.446949482,False
4684,True,0,25/01/2019 00:00,51260,first,113552,3,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4685,True,0,25/01/2019 02:26,51260,start,113552,3,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4686,True,0,25/01/2019 08:47,51260,end,113552,3,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4687,True,0,25/01/2019 23:59,51260,last,113552,5,51.51829707,4,Geschwister-Scholl-Str.,7343,7.474962473,False
4688,True,0,25/01/2019 00:00,50765,first,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4689,True,0,25/01/2019 16:14,50765,start,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4690,True,0,25/01/2019 22:31,50765,end,50380,3,51.51097605,4,Stadtgarten,7316,7.464534044,False
4691,True,0,25/01/2019 23:59,50765,last,50380,3,51.51097605,4,Stadtgarten,7316,7.464534044,False
4692,True,0,25/01/2019 00:00,52173,first,113554,3,51.51549633,4,Berliner Str.,7345,7.502830625,False
4693,True,0,25/01/2019 23:59,52173,last,113554,3,51.51549633,4,Berliner Str.,7345,7.502830625,False
4694,True,0,25/01/2019 00:00,50017,first,50389,4,51.50521322,5,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4695,True,0,25/01/2019 09:55,50017,last,50389,2,51.50521322,5,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4696,True,0,25/01/2019 00:00,53575,first,113553,3,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
4697,True,0,25/01/2019 06:15,53575,start,113553,3,51.51410424,14,Von-der-Tann-Str.,7344,7.496323586,False
4698,True,0,25/01/2019 06:27,53575,end,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4699,True,0,25/01/2019 13:51,53575,start,50373,5,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4700,True,0,25/01/2019 13:59,53575,end,113567,1,51.50955712,14,Ritterhausstr.,7358,7.446949482,False
4701,True,0,25/01/2019 15:14,53575,last,113567,1,51.50955712,14,Ritterhausstr.,7358,7.446949482,False
4702,True,0,25/01/2019 00:00,51417,first,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
4703,True,0,25/01/2019 23:59,51417,last,1073064,5,51.484598,4,Rombergpark,7335,7.470619,False
4704,True,0,25/01/2019 00:00,51188,first,117829,5,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4705,True,0,25/01/2019 23:59,51188,last,117829,5,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4706,True,0,25/01/2019 00:00,50519,first,50373,3,51.51536443,4,Kampstr. / Freistuhl,7309,7.462082016,False
4707,True,0,25/01/2019 23:59,50519,last,50373,4,51.51536443,4,Kampstr. / Freistuhl,7309,7.462082016,False
4708,True,0,25/01/2019 00:00,52003,first,113551,1,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4709,True,0,25/01/2019 12:54,52003,start,113551,1,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4710,True,0,25/01/2019 13:05,52003,end,50367,1,51.51896468,4,Hauptbahnhof Nordausgang,7303,7.459105253,False
4711,True,0,25/01/2019 23:59,52003,last,50367,1,51.51896468,4,Hauptbahnhof Nordausgang,7303,7.459105253,False
4712,True,0,25/01/2019 00:00,53203,first,113554,3,51.51549633,14,Berliner Str.,7345,7.502830625,False
4713,True,0,25/01/2019 23:59,53203,last,113554,3,51.51549633,14,Berliner Str.,7345,7.502830625,False
4714,True,0,25/01/2019 00:00,53135,first,113543,2,51.52335065,4,Brackel Kirche,7337,7.546867132,False
4715,True,0,25/01/2019 23:59,53135,last,113543,2,51.52335065,4,Brackel Kirche,7337,7.546867132,False
4716,True,0,25/01/2019 00:00,53291,first,50389,4,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4717,True,0,25/01/2019 11:48,53291,start,50389,1,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4718,True,0,25/01/2019 12:45,53291,end,50373,5,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4719,True,0,25/01/2019 23:59,53291,last,50373,4,51.51536443,14,Kampstr. / Freistuhl,7309,7.462082016,False
4720,True,0,25/01/2019 00:00,52033,first,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4721,True,0,25/01/2019 05:20,52033,start,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4722,True,0,25/01/2019 05:27,52033,end,113557,1,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
4723,True,0,25/01/2019 10:46,52033,start,113557,4,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
4724,True,0,25/01/2019 11:37,52033,end,113557,4,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
4725,True,0,25/01/2019 13:47,52033,start,113557,4,51.51623408,0,Gerichtsplatz,7349,7.477397919,False
4726,True,0,25/01/2019 13:56,52033,end,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4727,True,0,25/01/2019 16:11,52033,start,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4728,True,0,25/01/2019 16:29,52033,end,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4729,True,0,25/01/2019 23:01,52033,start,50370,5,51.51715543,0,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4730,True,0,25/01/2019 23:10,52033,end,113567,2,51.50955712,0,Ritterhausstr.,7358,7.446949482,False
4731,True,0,25/01/2019 23:59,52033,last,113567,3,51.50955712,0,Ritterhausstr.,7358,7.446949482,False
4732,True,0,25/01/2019 00:00,52361,first,1073051,5,51.48178379,5,Nortkirchenstraï¿½ï¿½ï¿,7334,7.481153011,False
4733,True,0,25/01/2019 13:14,52361,start,1073051,5,51.48178379,5,Nortkirchenstraï¿½ï¿½ï¿,7334,7.481153011,False
4734,True,0,25/01/2019 13:20,52361,end,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4735,True,0,25/01/2019 23:59,52361,last,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4736,True,0,25/01/2019 10:25,53642,first,113563,4,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
4737,True,0,25/01/2019 16:22,53642,start,113563,2,51.50231818,14,Kreuzstraï¿½,7353,7.450028658,False
4738,True,0,25/01/2019 16:34,53642,end,113564,3,51.51756936,14,Jugendhotel ,7356,7.464770079,False
4739,True,0,25/01/2019 23:59,53642,last,113564,3,51.51756936,14,Jugendhotel ,7356,7.464770079,False
4740,True,0,25/01/2019 00:00,50461,first,50384,4,51.51511535,5,Platz von Netanya,7320,7.464033349,False
4741,True,0,25/01/2019 23:59,50461,last,50384,5,51.51511535,5,Platz von Netanya,7320,7.464033349,False
4742,True,0,25/01/2019 00:00,50532,first,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4743,True,0,25/01/2019 23:59,50532,last,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4744,True,0,25/01/2019 00:00,51287,first,6260019,4,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4745,True,0,25/01/2019 08:48,51287,start,6260019,5,51.49396593,5,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4746,True,0,25/01/2019 16:04,51287,end,50386,5,51.50899431,5,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4747,True,0,25/01/2019 23:59,51287,last,50386,5,51.50899431,5,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4748,True,0,25/01/2019 00:00,52522,first,50384,4,51.51511535,14,Platz von Netanya,7320,7.464033349,False
4749,True,0,25/01/2019 23:59,52522,last,50384,5,51.51511535,14,Platz von Netanya,7320,7.464033349,False
4750,True,0,25/01/2019 00:00,53096,first,50368,5,51.51933186,14,Cinestar,7304,7.460124493,False
4751,True,0,25/01/2019 23:59,53096,last,50368,5,51.51933186,14,Cinestar,7304,7.460124493,False
4752,False,12,25/01/2019 12:01,50209,first,12228869,1,51.51715543,14,BIKE 50209,0,7.459931344,True
4753,False,12,25/01/2019 16:14,50209,start,12228869,1,51.51715543,14,BIKE 50209,0,7.459931344,True
4754,True,0,25/01/2019 16:39,50209,end,50389,3,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4755,True,0,25/01/2019 20:20,50209,start,50389,3,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4756,True,0,25/01/2019 20:26,50209,end,50386,5,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4757,True,0,25/01/2019 23:59,50209,last,50386,5,51.50899431,14,Stï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7322,7.457513324,False
4758,True,0,25/01/2019 00:00,50084,first,113561,3,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4759,True,0,25/01/2019 02:08,50084,start,113561,3,51.50631176,4,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4760,True,0,25/01/2019 02:23,50084,end,50382,5,51.51306932,4,Unionstr.,7318,7.448886037,False
4761,True,0,25/01/2019 08:51,50084,start,50382,5,51.51306932,4,Unionstr.,7318,7.448886037,False
4762,True,0,25/01/2019 09:00,50084,end,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4763,True,0,25/01/2019 15:43,50084,start,50370,5,51.51715543,4,Hauptbahnhof/Bahnhofsvorplatz,7306,7.459931374,False
4764,True,0,25/01/2019 15:56,50084,end,50385,2,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4765,True,0,25/01/2019 23:59,50084,last,50385,5,51.50745701,4,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4766,True,0,25/01/2019 00:00,52842,first,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4767,True,0,25/01/2019 02:04,52842,start,113573,4,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4768,True,0,25/01/2019 02:26,52842,end,6260019,5,51.49396593,4,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4769,True,0,25/01/2019 08:48,52842,start,6260019,5,51.49396593,4,TU Dortmund Emil-Figge-Straï¿½ï¿½,7367,7.418008447,False
4770,True,0,25/01/2019 23:55,52842,end,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4771,True,0,25/01/2019 23:59,52842,last,113570,1,51.50898285,4,Dortmund West/S-Bahnhof,7359,7.44051218,False
4772,True,0,25/01/2019 00:00,52360,first,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
4773,True,0,25/01/2019 08:06,52360,start,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
4774,True,0,25/01/2019 08:50,52360,end,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
4775,True,0,25/01/2019 11:08,52360,start,113570,5,51.50898285,14,Dortmund West/S-Bahnhof,7359,7.44051218,False
4776,True,0,25/01/2019 11:49,52360,end,50389,4,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4777,True,0,25/01/2019 16:16,52360,start,50389,3,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4778,True,0,25/01/2019 16:28,52360,end,113556,2,51.50194418,14,Markgrafenstr.,7347,7.472902536,False
4779,True,0,25/01/2019 23:59,52360,last,113556,2,51.50194418,14,Markgrafenstr.,7347,7.472902536,False
4780,True,0,25/01/2019 00:00,53479,first,113554,3,51.51549633,14,Berliner Str.,7345,7.502830625,False
4781,True,0,25/01/2019 23:59,53479,last,113554,3,51.51549633,14,Berliner Str.,7345,7.502830625,False
4782,True,0,25/01/2019 00:00,52072,first,50389,4,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4783,True,0,25/01/2019 07:00,52072,start,50389,3,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4784,True,0,25/01/2019 07:18,52072,end,117829,5,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4785,True,0,25/01/2019 15:11,52072,start,117829,5,51.51078241,4,Heiliger Weg / Kronprinzenstr.,7354,7.474034429,False
4786,True,0,25/01/2019 15:16,52072,end,50388,3,51.50824498,4,Stadthaus,7324,7.468782663,False
4787,True,0,25/01/2019 23:59,52072,last,50388,3,51.50824498,4,Stadthaus,7324,7.468782663,False
4788,True,0,25/01/2019 00:00,52030,first,50376,5,51.51260861,4,Hansastr.,7312,7.463482618,False
4789,True,0,25/01/2019 12:44,52030,start,50376,4,51.51260861,4,Hansastr.,7312,7.463482618,False
4790,True,0,25/01/2019 12:52,52030,end,50379,3,51.51031077,4,Hiltropwall,7315,7.462237048,False
4791,True,0,25/01/2019 23:59,52030,last,50379,3,51.51031077,4,Hiltropwall,7315,7.462237048,False
4792,True,0,25/01/2019 00:00,53722,first,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4793,True,0,25/01/2019 09:20,53722,last,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4794,True,0,25/01/2019 00:00,50842,first,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4795,True,0,25/01/2019 06:38,50842,start,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4796,True,0,25/01/2019 13:20,50842,end,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4797,True,0,25/01/2019 15:29,50842,last,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4798,True,0,25/01/2019 00:00,52541,first,50381,2,51.51076572,4,Friedensplatz,7317,7.466872931,False
4799,True,0,25/01/2019 23:59,52541,last,50381,3,51.51076572,4,Friedensplatz,7317,7.466872931,False
4800,True,0,25/01/2019 00:00,52041,first,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4801,True,0,25/01/2019 23:59,52041,last,195049,5,51.51283563,4,Am Kaiserbrunnen,7342,7.482258081,False
4802,True,0,25/01/2019 00:00,53298,first,50382,5,51.51306932,14,Unionstr.,7318,7.448886037,False
4803,True,0,25/01/2019 11:25,53298,start,50382,4,51.51306932,14,Unionstr.,7318,7.448886037,False
4804,True,0,25/01/2019 11:49,53298,end,50389,4,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4805,True,0,25/01/2019 14:44,53298,start,50389,4,51.50521322,14,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4806,True,0,25/01/2019 14:51,53298,end,50385,1,51.50745701,14,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4807,True,0,25/01/2019 23:59,53298,last,50385,5,51.50745701,14,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4808,True,0,25/01/2019 00:00,51412,first,1073051,5,51.48178379,4,Nortkirchenstraï¿½ï¿½ï¿,7334,7.481153011,False
4809,True,0,25/01/2019 23:59,51412,last,1073051,3,51.48178379,4,Nortkirchenstraï¿½ï¿½ï¿,7334,7.481153011,False
4810,True,0,25/01/2019 00:00,7054,first,113577,1,51.48816253,4,Oespel S-Bahnhof,7365,7.38409996,False
4811,True,0,25/01/2019 23:59,7054,last,113577,2,51.48816253,4,Oespel S-Bahnhof,7365,7.38409996,False
4812,True,0,25/01/2019 00:00,50682,first,50389,4,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4813,True,0,25/01/2019 06:18,50682,start,50389,4,51.50521322,4,Saarlandstr. / Hohe Str.,7325,7.459899187,False
4814,True,0,25/01/2019 06:28,50682,end,7314560,1,51.506613,4,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4815,True,0,25/01/2019 08:33,50682,start,7314560,1,51.506613,4,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4816,True,0,25/01/2019 09:01,50682,end,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4817,True,0,25/01/2019 16:44,50682,start,113573,5,51.49269008,4,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4818,True,0,25/01/2019 17:36,50682,end,7314560,3,51.506613,4,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4819,True,0,25/01/2019 19:48,50682,last,7314560,2,51.506613,4,FH-Dortmund Sonnenstraï¿½,7374,7.455587,False
4820,True,0,25/01/2019 00:00,52430,first,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4821,True,0,25/01/2019 23:59,52430,last,1073064,5,51.484598,5,Rombergpark,7335,7.470619,False
4822,True,0,25/01/2019 00:00,52734,first,113556,2,51.50194418,4,Markgrafenstr.,7347,7.472902536,False
4823,True,0,25/01/2019 23:59,52734,last,113556,2,51.50194418,4,Markgrafenstr.,7347,7.472902536,False
4824,True,0,25/01/2019 00:00,52071,first,6260062,4,51.49172148,4,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4825,True,0,25/01/2019 09:01,52071,start,6260062,4,51.49172148,4,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4826,True,0,25/01/2019 09:12,52071,end,6260044,5,51.49229596,4,TU Dortmund Hï¿½ï¿½ï¿½ï¿½ï¿½ï¿,7368,7.412729859,False
4827,True,0,25/01/2019 14:54,52071,start,6260044,4,51.49229596,4,TU Dortmund Hï¿½ï¿½ï¿½ï¿½ï¿½ï¿,7368,7.412729859,False
4828,True,0,25/01/2019 14:59,52071,end,113572,3,51.48932661,4,Otto-Hahn-Str.,7361,7.405723929,False
4829,True,0,25/01/2019 23:59,52071,last,113572,3,51.48932661,4,Otto-Hahn-Str.,7361,7.405723929,False
4830,True,0,25/01/2019 00:00,51385,first,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4831,True,0,25/01/2019 23:59,51385,last,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4832,True,0,25/01/2019 00:00,52287,first,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4833,True,0,25/01/2019 23:59,52287,last,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4834,True,0,25/01/2019 07:53,52065,first,50388,3,51.50824498,4,Stadthaus,7324,7.468782663,False
4835,True,0,25/01/2019 23:59,52065,last,50388,3,51.50824498,4,Stadthaus,7324,7.468782663,False
4836,True,0,25/01/2019 00:00,53304,first,6260062,4,51.49172148,14,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4837,True,0,25/01/2019 15:35,53304,start,6260062,3,51.49172148,14,TU Dortmund Seminarraumgebï¿½ï¿½ï,7369,7.409468293,False
4838,True,0,25/01/2019 15:41,53304,end,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4839,True,0,25/01/2019 23:59,53304,last,113573,5,51.49269008,14,Universitï¿½ï¿½ï¿½ï¿½ï,7362,7.417632937,False
4840,True,0,25/01/2019 00:00,50425,first,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4841,True,0,25/01/2019 11:22,50425,start,50382,5,51.51306932,5,Unionstr.,7318,7.448886037,False
4842,True,0,25/01/2019 11:43,50425,end,113571,3,51.50329323,5,Vinckeplatz,7360,7.455822229,False
4843,True,0,25/01/2019 23:59,50425,last,113571,3,51.50329323,5,Vinckeplatz,7360,7.455822229,False
4844,True,0,25/01/2019 00:00,50061,first,50375,2,51.51402865,4,Schwanenwall,7311,7.472570285,False
4845,True,0,25/01/2019 23:59,50061,last,50375,2,51.51402865,4,Schwanenwall,7311,7.472570285,False
4846,True,0,26/01/2019 00:00,50101,first,50377,2,51.51283524,4,Wiï¿½ï¿½,7313,7.465227936,False
4847,True,0,26/01/2019 14:54,50101,start,50377,2,51.51283524,4,Wiï¿½ï¿½,7313,7.465227936,False
4848,True,0,26/01/2019 14:56,50101,end,50383,3,51.51377707,4,Westentor,7319,7.455849051,False
4849,True,0,26/01/2019 23:59,50101,last,50383,4,51.51377707,4,Westentor,7319,7.455849051,False
4850,True,0,26/01/2019 00:00,32152,first,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4851,True,0,26/01/2019 02:23,32152,start,50368,5,51.51933186,4,Cinestar,7304,7.460124493,False
4852,True,0,26/01/2019 02:42,32152,end,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4853,True,0,26/01/2019 23:59,32152,last,113551,5,51.52395144,4,Borsigplatz / Oesterholzstr.,7341,7.48190403,False
4854,True,0,26/01/2019 00:00,50062,first,50376,3,51.51260861,4,Hansastr.,7312,7.463482618,False
4855,True,0,26/01/2019 23:59,50062,last,50376,5,51.51260861,4,Hansastr.,7312,7.463482618,False
4856,True,0,26/01/2019 00:00,53653,first,122697,3,51.49903891,14,Steigenberger Hotel / Berswordtstr.,7300,7.451471686,False
4857,True,0,26/01/2019 19:43,53653,start,122697,3,51.49903891,14,Steigenberger Hotel / Berswordtstr.,7300,7.451471686,False
4858,True,0,26/01/2019 19:56,53653,end,113561,5,51.50631176,14,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4859,True,0,26/01/2019 23:59,53653,last,113561,5,51.50631176,14,Hainallee / Sï¿½ï¿½,7351,7.470531464,False
4860,True,0,26/01/2019 00:00,51231,first,50385,5,51.50745701,14,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
4861,True,0,26/01/2019 14:15,51231,start,50385,2,51.50745701,14,Mï¿½ï¿½ï¿½ï¿½ï,7321,7.451364398,False
